name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Guiyang,2023-01-27,6.0,0.7,3.6,6.0,-3.1,0.8,-7.9,46.5,0.0,0,0.0,ice,0.1,0.1,39.6,25.2,41.1,1030.2,84.1,11.5,162.2,13.9,6,10.0,2023-01-27T07:41:01,2023-01-27T18:31:33,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-01-28,8.0,1.7,4.4,6.9,-0.4,2.6,-12.1,29.4,0.0,0,0.0,,0.0,0.0,22.0,10.8,15.5,1026.9,44.6,13.0,141.5,12.1,6,10.0,2023-01-28T07:40:39,2023-01-28T18:32:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-01-29,13.4,-3.0,5.7,13.4,-5.9,5.4,-4.6,50.3,0.0,0,0.0,,0.0,0.0,23.4,10.8,331.8,1025.9,9.1,10.7,199.7,17.2,7,10.0,2023-01-29T07:40:15,2023-01-29T18:33:07,0.24,Clear,Clear conditions throughout the day.,clear-day,"ZUGY,57816099999"
Guiyang,2023-01-30,20.0,-2.0,8.5,20.0,-2.5,8.2,-3.2,50.3,0.0,0,0.0,,0.0,0.0,45.4,25.2,191.3,1020.5,0.0,10.8,204.5,17.7,8,10.0,2023-01-30T07:39:49,2023-01-30T18:33:53,0.28,Clear,Clear conditions throughout the day.,clear-day,"ZUGY,57816099999"
Guiyang,2023-01-31,20.0,3.0,10.8,20.0,1.0,9.9,-1.1,45.1,0.0,0,0.0,,0.0,0.0,40.7,21.6,211.8,1012.5,0.0,10.7,199.6,17.0,7,10.0,2023-01-31T07:39:23,2023-01-31T18:34:40,0.31,Clear,Clear conditions throughout the day.,clear-day,"ZUGY,57816099999"
Guiyang,2023-02-01,18.1,2.0,10.4,18.1,2.0,10.2,2.7,60.9,0.0,0,0.0,,0.0,0.0,25.2,14.4,145.2,1013.9,26.7,9.3,127.8,11.0,5,10.0,2023-02-01T07:38:55,2023-02-01T18:35:26,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-02-02,10.0,5.4,6.8,10.0,2.5,4.6,5.5,91.9,1.6,100,12.5,rain,0.0,0.0,28.8,18.0,32.4,1020.1,90.8,7.5,21.4,1.9,1,10.0,2023-02-02T07:38:25,2023-02-02T18:36:11,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2023-02-03,7.0,4.6,5.9,7.0,1.9,4.7,5.5,97.3,1.6,100,16.67,rain,0.0,0.0,25.2,14.4,25.5,1019.1,98.1,3.5,37.6,3.3,2,10.0,2023-02-03T07:37:54,2023-02-03T18:36:57,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2023-02-04,9.0,3.8,5.8,7.3,0.6,3.2,4.4,91.4,1.7,100,12.5,rain,0.0,0.0,28.8,18.0,36.9,1018.2,100.0,6.9,36.7,3.2,2,10.0,2023-02-04T07:37:22,2023-02-04T18:37:42,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2023-02-05,9.0,3.5,5.8,9.0,0.9,4.1,4.3,90.7,1.1,100,8.33,rain,0.0,0.0,30.2,14.4,32.2,1016.5,100.0,8.6,38.9,3.5,2,10.0,2023-02-05T07:36:49,2023-02-05T18:38:27,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2023-02-06,14.0,4.7,8.5,14.0,2.3,7.4,5.8,84.8,0.4,100,4.17,rain,0.0,0.0,25.2,14.4,36.5,1015.3,97.0,9.5,81.9,7.1,4,10.0,2023-02-06T07:36:14,2023-02-06T18:39:11,0.5,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-02-07,10.0,5.5,7.4,10.0,2.6,5.4,6.2,92.4,0.1,100,4.17,rain,0.0,0.0,32.4,18.0,24.2,1016.8,100.0,6.9,38.1,3.3,2,10.0,2023-02-07T07:35:38,2023-02-07T18:39:55,0.55,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2023-02-08,7.0,4.6,5.5,4.9,0.9,3.0,5.3,99.0,7.5,100,20.83,rain,0.0,0.0,38.5,21.6,16.3,1015.3,93.4,2.5,41.9,3.6,2,10.0,2023-02-08T07:35:00,2023-02-08T18:40:39,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2023-02-09,11.0,4.5,7.0,11.0,1.3,5.3,5.2,89.1,4.3,100,8.33,rain,0.0,0.0,48.6,21.6,26.9,1018.4,98.2,9.5,62.1,5.2,3,10.0,2023-02-09T07:34:22,2023-02-09T18:41:22,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-02-10,9.0,4.7,7.1,8.0,2.5,5.5,6.7,97.6,0.5,100,12.5,rain,0.0,0.0,32.4,14.4,24.3,1014.3,100.0,4.5,43.0,3.7,2,10.0,2023-02-10T07:33:42,2023-02-10T18:42:05,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2023-02-11,23.1,5.9,13.0,23.1,3.7,12.2,8.1,77.4,0.8,100,8.33,rain,0.0,0.0,50.4,36.0,185.2,1007.5,68.2,7.3,98.4,8.6,4,10.0,2023-02-11T07:33:01,2023-02-11T18:42:48,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-02-12,12.0,6.5,8.8,12.0,3.8,7.2,6.4,85.7,0.0,0,0.0,rain,0.0,0.0,39.6,25.2,27.0,1010.7,88.4,9.0,59.2,5.2,2,10.0,2023-02-12T07:32:19,2023-02-12T18:43:30,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-02-13,7.0,3.5,5.5,4.3,-0.6,2.4,3.5,87.3,0.4,100,4.17,rain,0.0,0.0,32.4,18.0,42.4,1020.7,100.0,11.2,32.9,2.8,1,10.0,2023-02-13T07:31:36,2023-02-13T18:44:12,0.75,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-02-14,9.0,2.4,4.9,7.3,-1.4,2.3,1.2,77.5,0.3,100,8.33,"rain,snow",0.0,0.0,36.0,18.0,48.6,1025.5,94.8,10.8,118.9,10.2,5,10.0,2023-02-14T07:30:52,2023-02-14T18:44:53,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-02-15,7.0,1.5,4.1,5.7,-2.4,1.4,-0.8,70.9,0.0,0,0.0,,0.0,0.0,36.0,18.0,26.5,1026.1,98.6,10.6,113.1,9.7,4,10.0,2023-02-15T07:30:06,2023-02-15T18:45:34,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2023-02-16,9.0,2.4,5.2,8.4,-0.5,3.4,3.4,88.5,0.4,100,4.17,rain,0.0,0.0,33.8,18.0,1.3,1024.2,100.0,7.0,100.4,8.5,5,10.0,2023-02-16T07:29:20,2023-02-16T18:46:14,0.86,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2023-02-17,12.0,5.5,9.0,12.0,4.5,8.4,7.7,92.3,0.7,100,8.33,rain,0.0,0.0,48.2,21.6,209.1,1018.2,100.0,5.5,137.3,11.9,6,10.0,2023-02-17T07:28:33,2023-02-17T18:46:54,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-02-18,13.0,7.7,10.0,13.0,5.1,8.9,8.8,92.0,0.8,100,12.5,rain,0.0,0.0,44.3,21.6,344.6,1018.9,100.0,6.8,49.9,4.3,2,10.0,2023-02-18T07:27:44,2023-02-18T18:47:34,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2023-02-19,10.0,6.6,8.3,10.0,4.0,6.8,4.3,75.7,0.0,0,0.0,rain,0.0,0.0,35.6,18.0,21.1,1026.4,100.0,10.4,65.4,5.7,4,10.0,2023-02-19T07:26:55,2023-02-19T18:48:13,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2023-02-20,13.0,7.3,9.7,13.0,6.0,9.1,4.8,71.8,0.0,0,0.0,rain,0.0,0.0,32.8,12.6,66.6,1022.3,100.0,9.2,72.2,6.2,3,10.0,2023-02-20T07:26:05,2023-02-20T18:48:52,0.0,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2023-02-21,9.0,2.5,4.4,7.3,-0.8,1.2,3.5,93.8,5.8,100,16.67,rain,0.0,0.0,36.0,18.0,26.7,1023.9,100.0,3.2,28.1,2.3,1,10.0,2023-02-21T07:25:13,2023-02-21T18:49:30,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2023-02-22,4.0,1.9,2.8,2.2,-1.8,0.1,2.5,98.0,5.0,100,16.67,rain,0.0,0.0,28.8,14.4,28.8,1023.6,100.0,3.7,21.8,1.9,1,10.0,2023-02-22T07:24:21,2023-02-22T18:50:08,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2023-02-23,5.0,2.5,3.6,3.0,-0.4,1.3,3.2,97.6,4.0,100,16.67,rain,0.0,0.0,23.4,14.4,36.6,1020.6,100.0,3.3,32.2,2.7,1,10.0,2023-02-23T07:23:28,2023-02-23T18:50:45,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2023-02-24,8.0,3.9,5.7,5.1,2.0,3.5,3.9,88.3,0.8,100,8.33,rain,0.0,0.0,36.7,18.0,19.0,1027.5,97.5,9.5,52.6,4.5,2,10.0,2023-02-24T07:22:34,2023-02-24T18:51:22,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-02-25,14.0,2.0,6.7,14.0,-1.1,5.5,0.4,70.3,0.0,0,0.0,,0.0,0.0,37.4,21.6,44.6,1032.2,39.7,8.7,193.8,16.7,7,10.0,2023-02-25T07:21:40,2023-02-25T18:51:59,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-02-26,16.0,0.9,7.6,16.0,-1.4,6.7,-0.3,60.5,0.0,0,0.0,,0.0,0.0,32.4,14.4,60.1,1030.9,26.7,10.3,225.3,19.5,8,10.0,2023-02-26T07:20:44,2023-02-26T18:52:35,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-02-27,20.0,3.0,10.6,20.0,1.7,10.3,2.5,59.3,0.0,0,0.0,,0.0,0.0,50.8,28.8,197.0,1024.3,44.5,11.1,215.0,18.5,8,10.0,2023-02-27T07:19:48,2023-02-27T18:53:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-02-28,19.0,10.0,13.4,19.0,10.0,13.4,4.6,56.1,0.0,0,0.0,,0.0,0.0,39.6,21.6,87.6,1022.1,90.3,10.1,103.9,8.9,4,10.0,2023-02-28T07:18:51,2023-02-28T18:53:47,0.26,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2023-03-01,13.0,7.5,9.2,13.0,5.0,7.8,5.9,80.8,0.9,100,8.33,rain,0.0,0.0,35.3,21.6,27.8,1026.8,100.0,5.8,30.8,2.7,1,10.0,2023-03-01T07:17:54,2023-03-01T18:54:22,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"ZUGY,57816099999"
Guiyang,2023-03-02,9.1,6.6,8.1,9.0,4.9,6.9,4.9,80.6,0.5,100,4.17,rain,0.0,0.0,39.6,18.0,27.1,1027.3,98.1,6.5,45.5,3.8,2,10.0,2023-03-02T07:16:56,2023-03-02T18:54:56,0.32,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2023-03-03,12.0,6.7,8.6,12.0,4.7,7.7,6.5,87.4,2.6,100,8.33,rain,0.0,0.0,31.0,16.2,16.1,1028.5,92.2,8.3,82.9,7.0,4,10.0,2023-03-03T07:15:57,2023-03-03T18:55:31,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2023-03-04,18.0,3.0,10.2,18.0,2.2,10.1,5.1,74.7,0.0,0,0.0,,0.0,0.0,25.2,7.2,159.1,1027.0,70.7,7.8,180.0,15.5,8,10.0,2023-03-04T07:14:57,2023-03-04T18:56:05,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-03-05,18.0,7.0,12.7,18.0,6.9,12.6,7.7,72.4,0.0,0,0.0,rain,0.0,0.0,34.6,14.4,168.7,1023.6,86.0,11.1,109.9,9.5,4,10.0,2023-03-05T07:13:57,2023-03-05T18:56:39,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-03-06,15.0,13.0,14.2,15.0,13.0,14.2,10.5,78.6,0.0,0,0.0,rain,0.0,0.0,36.0,14.4,183.5,1020.0,99.5,9.2,76.0,6.5,3,10.0,2023-03-06T07:12:57,2023-03-06T18:57:12,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2023-03-07,14.0,11.5,12.2,14.0,11.5,12.2,11.9,97.9,6.7,100,16.67,rain,0.0,0.0,37.1,10.8,24.0,1019.4,98.1,2.3,54.2,4.7,3,10.0,2023-03-07T07:11:56,2023-03-07T18:57:45,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2023-03-08,17.5,10.0,13.0,17.5,10.0,13.0,9.5,81.2,7.0,100,8.33,rain,0.0,0.0,38.2,21.6,14.7,1022.6,73.2,8.5,99.0,8.7,3,10.0,2023-03-08T07:10:54,2023-03-08T18:58:18,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-03-09,25.0,5.0,14.6,25.0,5.0,14.4,4.6,60.5,0.0,0,0.0,,0.0,0.0,36.0,18.0,139.9,1021.8,31.5,10.9,247.8,21.4,8,10.0,2023-03-09T07:09:52,2023-03-09T18:58:50,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-03-10,23.0,14.9,17.6,23.0,14.9,17.6,10.2,62.5,0.0,0,0.0,rain,0.0,0.0,47.2,21.6,180.6,1015.7,54.7,11.6,137.3,11.6,6,10.0,2023-03-10T07:08:50,2023-03-10T18:59:22,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-03-11,20.0,13.0,15.9,20.0,13.0,15.9,11.2,75.0,1.1,100,8.33,rain,0.0,0.0,25.2,18.0,15.7,1019.2,84.5,9.4,110.9,9.4,5,10.0,2023-03-11T07:07:47,2023-03-11T18:59:54,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-03-12,13.1,5.5,9.5,13.1,2.8,8.0,8.2,91.3,21.2,100,20.83,rain,0.0,0.0,47.5,21.6,17.4,1028.1,97.9,9.1,48.9,4.2,2,10.0,2023-03-12T07:06:44,2023-03-12T19:00:26,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2023-03-13,14.0,4.4,8.2,14.0,1.9,7.2,4.5,78.8,1.2,100,8.33,rain,0.0,0.0,39.6,14.4,287.4,1026.0,76.3,12.1,178.2,15.5,8,10.0,2023-03-13T07:05:40,2023-03-13T19:00:57,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-03-14,22.0,5.0,12.9,22.0,3.4,12.4,7.1,70.9,0.0,0,0.0,,0.0,0.0,46.1,21.6,206.3,1013.3,36.0,11.3,230.7,20.1,9,10.0,2023-03-14T07:04:36,2023-03-14T19:01:28,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-03-15,16.0,8.0,12.6,16.0,6.9,12.5,10.0,84.9,0.0,0,0.0,rain,0.0,0.0,35.3,14.4,158.4,1015.7,70.7,9.1,122.4,10.6,4,10.0,2023-03-15T07:03:32,2023-03-15T19:01:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-03-16,25.0,12.0,18.0,25.0,12.0,18.0,12.8,73.3,49.0,100,4.17,rain,0.0,0.0,60.1,32.4,186.8,1014.4,94.2,10.7,152.3,13.1,7,30.0,2023-03-16T07:02:27,2023-03-16T19:02:30,0.8,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2023-03-17,18.0,9.5,13.7,18.0,7.4,13.6,10.9,83.9,8.0,100,4.17,rain,0.0,0.0,50.4,14.5,43.7,1017.4,95.1,7.6,92.0,8.0,5,10.0,2023-03-17T07:01:23,2023-03-17T19:03:00,0.84,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-03-18,9.0,5.7,6.9,7.3,2.6,4.3,6.4,96.5,0.6,100,8.33,rain,0.0,0.0,28.8,21.6,20.8,1016.5,99.1,5.5,36.4,3.0,1,10.0,2023-03-18T07:00:18,2023-03-18T19:03:31,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2023-03-19,9.0,4.6,6.6,8.0,1.9,4.7,5.9,95.4,0.7,100,12.5,rain,0.0,0.0,28.8,14.4,29.8,1014.7,100.0,5.9,47.3,4.1,2,10.0,2023-03-19T06:59:13,2023-03-19T19:04:01,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2023-03-20,24.0,6.8,12.2,24.0,5.5,12.0,10.0,88.2,1.1,100,8.33,rain,0.0,0.0,52.6,25.2,254.4,1007.3,95.8,6.3,162.9,14.3,6,30.0,2023-03-20T06:58:08,2023-03-20T19:04:31,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-03-21,29.0,8.9,16.8,27.8,7.3,16.3,9.7,70.2,0.0,0,0.0,,0.0,0.0,51.1,25.2,200.9,1004.6,73.9,10.2,214.2,18.4,8,10.0,2023-03-21T06:57:02,2023-03-21T19:05:01,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-03-22,25.0,12.8,17.5,25.0,12.8,17.5,11.6,72.2,0.6,100,4.17,rain,0.0,0.0,39.6,21.6,36.4,1006.2,66.3,10.2,144.8,12.5,6,10.0,2023-03-22T06:55:57,2023-03-22T19:05:30,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2023-03-23,18.0,10.4,12.9,18.0,10.4,12.9,10.7,87.4,0.1,100,4.17,rain,0.0,0.0,46.8,32.4,29.0,1008.3,89.3,10.5,94.9,8.4,4,10.0,2023-03-23T06:54:51,2023-03-23T19:06:00,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2023-03-24,14.0,9.8,12.0,14.0,7.3,11.9,9.3,83.8,0.1,100,4.17,rain,0.0,0.0,46.8,25.2,30.5,1014.5,99.8,12.3,62.0,5.3,3,10.0,2023-03-24T06:53:46,2023-03-24T19:06:29,0.08,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-03-25,14.3,7.5,10.7,14.3,4.7,9.8,7.0,78.5,0.1,100,4.17,rain,0.0,0.0,39.6,21.6,38.9,1017.7,89.8,11.2,49.3,4.3,2,10.0,2023-03-25T06:52:40,2023-03-25T19:06:59,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-03-26,13.0,7.5,10.0,13.0,5.3,9.1,6.4,79.0,2.0,100,4.17,rain,0.0,0.0,36.0,21.6,27.5,1017.6,97.3,11.8,90.7,7.8,3,10.0,2023-03-26T06:51:35,2023-03-26T19:07:28,0.14,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2023-03-27,13.0,6.6,9.1,13.0,4.3,8.1,6.2,82.8,0.4,100,4.17,rain,0.0,0.0,36.0,14.4,31.6,1020.5,99.3,11.2,89.1,7.7,4,10.0,2023-03-27T06:50:29,2023-03-27T19:07:58,0.18,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-03-28,10.0,7.4,8.7,10.0,5.9,7.5,6.8,88.2,0.5,100,4.17,rain,0.0,0.0,28.8,14.4,23.0,1019.9,99.3,9.1,90.0,7.6,4,10.0,2023-03-28T06:49:24,2023-03-28T19:08:27,0.21,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2023-03-29,14.0,7.6,10.5,14.0,6.1,9.8,7.7,84.1,0.3,100,8.33,rain,0.0,0.0,25.2,14.4,35.8,1018.5,96.1,8.8,54.2,4.7,2,10.0,2023-03-29T06:48:19,2023-03-29T19:08:56,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-03-30,21.0,9.0,14.0,21.0,8.0,14.0,8.4,71.1,0.0,0,0.0,,0.0,0.0,25.6,14.4,10.8,1015.3,77.2,10.8,132.0,11.6,6,10.0,2023-03-30T06:47:13,2023-03-30T19:09:25,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-03-31,18.8,12.1,14.7,18.8,12.1,14.7,10.8,77.9,0.8,100,4.17,rain,0.0,0.0,37.1,18.0,92.7,1014.0,92.2,11.0,80.8,7.1,2,10.0,2023-03-31T06:46:08,2023-03-31T19:09:54,0.31,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2023-04-01,22.0,11.5,16.1,22.0,11.5,16.1,12.9,82.8,4.2,100,4.17,rain,0.0,0.0,46.1,18.0,163.1,1011.8,86.4,8.3,115.4,10.0,5,10.0,2023-04-01T06:45:03,2023-04-01T19:10:24,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-04-02,29.0,17.3,22.2,28.6,17.3,22.1,14.1,62.6,0.0,0,0.0,rain,0.0,0.0,68.8,36.0,192.9,1004.4,69.9,10.4,220.6,19.2,8,30.0,2023-04-02T06:43:59,2023-04-02T19:10:53,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-04-03,31.0,19.0,24.2,29.4,19.0,23.9,12.2,49.7,0.0,0,0.0,,0.0,0.0,70.6,39.6,200.8,1001.9,27.3,11.6,282.3,24.3,10,10.0,2023-04-03T06:42:54,2023-04-03T19:11:22,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-04-04,29.0,16.0,22.0,27.6,16.0,21.8,12.0,57.3,0.0,0,0.0,,0.0,0.0,28.4,28.8,10.8,1005.4,50.5,10.0,195.2,16.8,7,10.0,2023-04-04T06:41:50,2023-04-04T19:11:51,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-04-05,18.0,8.9,13.4,18.0,6.2,13.3,10.8,84.7,0.0,0,0.0,rain,0.0,0.0,33.5,25.2,40.8,1011.6,92.8,10.0,63.3,5.4,3,10.0,2023-04-05T06:40:46,2023-04-05T19:12:20,0.47,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2023-04-06,14.0,8.4,10.7,14.0,6.3,10.1,8.3,85.9,0.9,100,8.33,rain,0.0,0.0,37.1,18.0,37.6,1019.1,84.0,10.8,75.9,6.6,3,10.0,2023-04-06T06:39:42,2023-04-06T19:12:50,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-04-07,17.0,7.0,12.1,17.0,6.9,12.0,7.6,76.4,0.0,0,0.0,rain,0.0,0.0,35.6,21.6,67.1,1020.2,86.0,11.7,147.5,12.9,6,10.0,2023-04-07T06:38:39,2023-04-07T19:13:19,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-04-08,22.0,10.6,15.7,22.0,10.6,15.7,7.1,58.4,0.1,100,4.17,rain,0.0,0.0,28.8,14.4,51.7,1022.7,80.1,12.0,172.8,15.1,8,10.0,2023-04-08T06:37:36,2023-04-08T19:13:49,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-04-09,21.0,14.5,16.8,21.0,14.5,16.8,9.9,64.1,0.0,0,0.0,rain,0.0,0.0,45.0,21.6,171.4,1017.4,97.9,11.1,152.2,13.2,7,10.0,2023-04-09T06:36:34,2023-04-09T19:14:18,0.61,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2023-04-10,23.0,13.8,17.2,23.0,13.8,17.2,12.4,75.0,0.0,0,0.0,,0.0,0.0,42.8,25.2,207.0,1013.4,66.2,11.8,211.4,18.3,9,10.0,2023-04-10T06:35:31,2023-04-10T19:14:48,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-04-11,26.0,14.9,19.7,26.0,14.9,19.7,14.5,74.4,0.1,100,4.17,rain,0.0,0.0,28.8,10.8,79.1,1012.6,64.2,8.2,137.0,11.9,4,10.0,2023-04-11T06:34:30,2023-04-11T19:15:18,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-04-12,24.0,16.0,19.9,24.0,16.0,19.9,15.5,76.6,0.0,0,0.0,rain,0.0,0.0,49.7,21.6,118.5,1013.1,73.8,10.3,157.4,13.6,5,10.0,2023-04-12T06:33:28,2023-04-12T19:15:47,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
